Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO
Date,,,,,,
2018-08-14,16.807207107543945,20.729999542236328,21.158000946044922,20.68400001525879,21.158000946044922,36327000
2018-08-15,16.748830795288086,20.658000946044922,20.757999420166016,20.277000427246094,20.51300048828125,41132000
2018-08-16,16.919902801513672,20.868999481201172,20.88599967956543,20.66900062561035,20.777000427246094,29239000
2018-08-17,16.96692657470703,20.927000045776367,21.118999481201172,20.551000595092773,20.797000885009766,39093000
2018-08-20,16.76017951965332,20.672000885009766,21.0,20.586000442504883,20.947999954223633,54489000
2018-08-21,17.067461013793945,21.051000595092773,21.143999099731445,20.711000442504883,20.75200080871582,29952000
2018-08-22,16.82666015625,20.753999710083008,21.17099952697754,20.743000030517578,21.045000076293945,26890000
2018-08-23,16.668560028076172,20.55900001525879,20.908000946044922,20.527999877929688,20.773000717163086,35578000
2018-08-24,16.945035934448242,20.899999618530273,20.927000045776367,20.468000411987305,20.635000228881836,20541000
2018-08-27,17.26691246032715,21.297000885009766,21.437000274658203,20.863000869750977,21.024999618530273,28213000
2018-08-28,17.38528060913086,21.44300079345703,21.59600067138672,21.256999969482422,21.46299934387207,24340000
2018-08-29,17.430686950683594,21.499000549316406,21.579999923706055,21.344999313354492,21.481000900268555,18125000
2018-08-30,17.56527328491211,21.665000915527344,21.694000244140625,21.461000442504883,21.496999740600586,26529000
2018-08-31,17.758235931396484,21.902999877929688,21.93199920654297,21.584999084472656,21.60300064086914,27623000
2018-09-04,17.790668487548828,21.94300079345703,22.02899932861328,21.71299934387207,21.858999252319336,36663000
2018-09-05,17.952014923095703,22.142000198364258,22.18000030517578,21.95800018310547,21.9950008392334,37194000
2018-09-06,17.510143280029297,21.597000122070312,22.281999588012695,21.392000198364258,22.149999618530273,62509000
2018-09-07,18.856826782226562,23.257999420166016,23.541000366210938,22.399999618530273,22.420000076293945,104703000
2018-09-10,19.50787353515625,24.06100082397461,24.094999313354492,23.204999923706055,23.465999603271484,60880000
2018-09-11,18.854389190673828,23.2549991607666,23.969999313354492,23.040000915527344,23.770000457763672,60755000
2018-09-12,18.63872528076172,22.98900032043457,23.084999084472656,22.283000946044922,22.809999465942383,53077000
2018-09-13,19.087080001831055,23.54199981689453,23.922000885009766,23.11199951171875,23.368999481201172,43757000
2018-09-14,19.16167640686035,23.634000778198242,23.708999633789062,23.368999481201172,23.516000747680664,28095000
2018-09-17,19.03925323486328,23.482999801635742,24.030000686645508,23.430999755859375,24.0,36739000
2018-09-18,19.582456588745117,23.972999572753906,24.139999389648438,23.48699951171875,23.5,50511000
2018-09-19,19.750722885131836,24.179000854492188,24.249000549316406,23.976999282836914,24.047000885009766,31160000
2018-09-20,20.007219314575195,24.493000030517578,24.604000091552734,24.172000885009766,24.298999786376953,39986000
2018-09-21,20.26616096496582,24.809999465942383,24.87700080871582,24.51799964904785,24.632999420166016,135321000
2018-09-24,20.376436233520508,24.94499969482422,25.010000228881836,24.731000900268555,24.80500030517578,45326000
2018-09-25,20.229402542114258,24.764999389648438,24.934999465942383,24.579999923706055,24.898000717163086,47037000
2018-09-26,20.04806137084961,24.542999267578125,24.80500030517578,24.479999542236328,24.56399917602539,33428000
2018-09-27,20.131385803222656,24.645000457763672,24.788000106811523,24.490999221801758,24.569000244140625,29572000
2018-09-28,20.154253005981445,24.67300033569336,24.69700050354004,24.385000228881836,24.554000854492188,26739000
2018-10-01,20.381345748901367,24.951000213623047,25.214000701904297,24.767000198364258,24.788000106811523,27709000
2018-10-02,20.26616096496582,24.809999465942383,25.17099952697754,24.79199981689453,24.913999557495117,24888000
2018-10-03,20.37398910522461,24.941999435424805,25.132999420166016,24.70400047302246,24.881000518798828,19607000
2018-10-04,20.271881103515625,24.816999435424805,24.972999572753906,24.6200008392334,24.666000366210938,25660000
2018-10-05,19.950040817260742,24.42300033569336,25.0049991607666,24.239999771118164,24.839000701904297,33860000
2018-10-08,19.716411590576172,24.136999130249023,24.54199981689453,24.038000106811523,24.33099937438965,33397000
2018-10-09,19.988431930541992,24.469999313354492,24.572999954223633,24.03700065612793,24.05900001525879,24675000
2018-10-10,18.937145233154297,23.183000564575195,24.506999969482422,23.163999557495117,24.292999267578125,56327000
2018-10-11,18.69780158996582,22.889999389648438,23.559999465942383,22.7189998626709,23.19700050354004,37424000
2018-10-12,19.028627395629883,23.295000076293945,23.566999435424805,22.910999298095703,23.47599983215332,32589000
2018-10-15,18.989416122436523,23.246999740600586,23.533000946044922,23.003999710083008,23.10300064086914,30099000
2018-10-16,19.467281341552734,23.832000732421875,23.875999450683594,23.417999267578125,23.600000381469727,30355000
2018-10-17,19.373342514038086,23.716999053955078,23.974000930786133,23.392000198364258,23.974000930786133,20262000
2018-10-18,18.625919342041016,22.802000045776367,23.68199920654297,22.652999877929688,23.542999267578125,37442000
2018-10-19,18.64716148376465,22.827999114990234,23.108999252319336,22.69300079345703,23.0,32231000
2018-10-22,18.674928665161133,22.86199951171875,23.243000030517578,22.804000854492188,23.055999755859375,25619000
2018-10-23,18.710052490234375,22.905000686645508,22.95400047302246,21.881999969482422,22.2810001373291,35990000
2018-10-24,17.865428924560547,21.871000289916992,22.641000747680664,21.784000396728516,22.639999389648438,37810000
2018-10-25,18.153776168823242,22.224000930786133,22.339000701904297,21.915000915527344,21.988000869750977,35193000
2018-10-26,17.411251068115234,21.315000534057617,21.733999252319336,20.920000076293945,21.55699920654297,53324000
2018-10-29,17.276470184326172,21.149999618530273,21.868999481201172,20.822999954223633,21.618999481201172,28636000
2018-10-30,18.053300857543945,22.10099983215332,22.1560001373291,21.100000381469727,21.378000259399414,29697000
2018-10-31,18.25588607788086,22.349000930786133,22.566999435424805,22.17099952697754,22.5,28146000
2018-11-01,18.777856826782227,22.988000869750977,23.42300033569336,22.371999740600586,22.516000747680664,36830000
2018-11-02,18.033700942993164,22.07699966430664,22.597000122070312,21.774999618530273,22.533000946044922,40241000
2018-11-05,17.978153228759766,22.009000778198242,22.110000610351562,21.371000289916992,21.902000427246094,27609000
2018-11-06,18.64470863342285,22.825000762939453,22.916000366210938,21.972000122070312,22.030000686645508,29464000
2018-11-07,19.147077560424805,23.440000534057617,23.52899932861328,22.92099952697754,23.198999404907227,29004000
2018-11-08,19.62493324279785,24.024999618530273,24.261999130249023,23.270999908447266,23.270999908447266,29796000
2018-11-09,19.522008895874023,23.89900016784668,23.902000427246094,23.253999710083008,23.5,33611000
2018-11-12,18.267316818237305,22.363000869750977,23.187000274658203,22.027999877929688,23.100000381469727,50306000
2018-11-13,18.365339279174805,22.482999801635742,22.98200035095215,22.23200035095215,22.548999786376953,26697000
2018-11-14,18.477251052856445,22.6200008392334,23.05299949645996,22.562000274658203,22.676000595092773,25411000
2018-11-15,19.3055419921875,23.634000778198242,23.930999755859375,22.586000442504883,22.621999740600586,36694000
2018-11-16,19.409282684326172,23.76099967956543,23.920000076293945,23.165000915527344,23.381999969482422,36005000
2018-11-19,18.716594696044922,22.913000106811523,24.107999801635742,22.854000091552734,23.652999877929688,35326000
2018-11-20,18.600597381591797,22.770999908447266,22.908000946044922,22.257999420166016,22.393999099731445,32123000
2018-11-21,18.787656784057617,23.0,23.33099937438965,22.750999450683594,23.02199935913086,19926000
2018-11-23,18.77948760986328,22.989999771118164,23.268999099731445,22.757999420166016,22.757999420166016,8066000
2018-11-26,19.22140121459961,23.5310001373291,23.815000534057617,23.155000686645508,23.422000885009766,28714000
2018-11-27,19.26388168334961,23.58300018310547,23.836999893188477,23.242000579833984,23.357999801635742,30406000
2018-11-28,19.21405029296875,23.52199935913086,23.799999237060547,23.16200065612793,23.649999618530273,31080000
2018-11-29,19.259794235229492,23.577999114990234,23.863000869750977,23.275999069213867,23.427000045776367,17920000
2018-11-30,19.3929500579834,23.740999221801758,23.827999114990234,23.339000701904297,23.540000915527344,40083000
2018-12-03,19.773597717285156,24.207000732421875,24.70400047302246,24.14699935913086,24.520000457763672,35241000
2018-12-04,18.954294204711914,23.20400047302246,24.113000869750977,23.158000946044922,24.048999786376953,36455000
2018-12-06,18.562206268310547,22.724000930786133,22.725000381469727,21.76099967956543,22.624000549316406,57859000
2018-12-07,18.670026779174805,22.856000900268555,23.827999114990234,22.450000762939453,23.405000686645508,78396000
2018-12-10,19.543245315551758,23.924999237060547,24.031999588012695,22.650999069213867,22.795000076293945,43344000
2018-12-11,20.16324234008789,24.68400001525879,25.034000396728516,24.341999053955078,24.34600067138672,57730000
2018-12-12,20.828161239624023,25.49799919128418,26.018999099731445,25.200000762939453,25.243999481201172,68703000
2018-12-13,21.09935188293457,25.829999923706055,26.149999618530273,25.45800018310547,25.84600067138672,54355000
2018-12-14,20.81590461730957,25.482999801635742,26.159000396728516,25.46299934387207,25.535999298095703,42727000
2018-12-17,20.75872802734375,25.413000106811523,26.131999969482422,25.308000564575195,25.39900016784668,56238000
2018-12-18,20.609312057495117,24.966999053955078,25.55900001525879,24.881000518798828,25.507999420166016,51849000
2018-12-19,20.132200241088867,24.388999938964844,25.593000411987305,24.25200080871582,24.899999618530273,59728000
2018-12-20,19.967103958129883,24.18899917602539,24.850000381469727,23.844999313354492,24.440000534057617,75365000
2018-12-21,20.216394424438477,24.490999221801758,25.173999786376953,24.18899917602539,24.18899917602539,102138000
2018-12-24,19.299306869506836,23.3799991607666,24.3700008392334,23.35099983215332,24.200000762939453,28494000
2018-12-26,20.483022689819336,24.81399917602539,24.850000381469727,23.350000381469727,23.777999877929688,36741000
2018-12-27,20.706716537475586,25.084999084472656,25.12299919128418,24.214000701904297,24.5,37507000
2018-12-28,20.932897567749023,25.358999252319336,25.805999755859375,25.115999221801758,25.299999237060547,28702000
2018-12-31,20.989852905273438,25.42799949645996,25.850000381469727,25.094999313354492,25.783000946044922,26590000
2019-01-02,20.926294326782227,25.35099983215332,25.469999313354492,24.64900016784668,24.885000228881836,30346000
2019-01-03,19.06487464904785,23.09600067138672,24.65399932861328,23.033000946044922,24.45599937438965,68580000
2019-01-04,19.25225830078125,23.322999954223633,23.645000457763672,23.16699981689453,23.429000854492188,54248000
2019-01-07,19.64434814453125,23.79800033569336,24.02400016784668,23.076000213623047,23.364999771118164,53433000
2019-01-08,19.486690521240234,23.60700035095215,24.190000534057617,23.336999893188477,24.01099967956543,36795000
2019-01-09,20.329484939575195,24.628000259399414,24.667999267578125,23.78499984741211,23.841999053955078,52971000
2019-01-10,20.596935272216797,24.95199966430664,25.05699920654297,24.43600082397461,24.55699920654297,29594000
2019-01-11,20.683603286743164,25.05699920654297,25.29199981689453,24.93199920654297,24.94300079345703,20158000
2019-01-14,20.7083683013916,25.086999893188477,25.158000946044922,24.59000015258789,24.81100082397461,25498000
2019-01-15,21.172279357910156,25.64900016784668,26.222000122070312,25.201000213623047,25.275999069213867,39247000
2019-01-16,20.776885986328125,25.170000076293945,25.735000610351562,25.13599967956543,25.719999313354492,24484000
2019-01-17,21.07652473449707,25.533000946044922,25.735000610351562,24.871999740600586,25.006000518798828,35154000
2019-01-18,21.52971076965332,26.082000732421875,26.194000244140625,25.700000762939453,25.913000106811523,34634000
2019-01-22,21.320865631103516,25.82900047302246,25.945999145507812,25.489999771118164,25.799999237060547,37156000
2019-01-23,21.257305145263672,25.75200080871582,26.090999603271484,25.364999771118164,25.95400047302246,31771000
2019-01-24,21.755056381225586,26.354999542236328,26.674999237060547,26.0,26.108999252319336,35999000
2019-01-25,22.1174373626709,26.79400062561035,26.83099937438965,26.090999603271484,26.517000198364258,30333000
2019-01-28,22.09102439880371,26.761999130249023,26.885000228881836,25.864999771118164,26.1560001373291,31320000
2019-01-29,21.98370933532715,26.631999969482422,26.760000228881836,26.382999420166016,26.735000610351562,27870000
2019-01-30,22.355173110961914,27.082000732421875,27.375,26.73699951171875,27.0,28727000
2019-01-31,22.14303207397461,26.825000762939453,27.100000381469727,26.635000228881836,27.055999755859375,21063000
2019-02-01,22.024158477783203,26.680999755859375,26.959999084472656,26.48900032043457,26.915000915527344,22878000
