id,rsi,macd,sma20,sma50,volatility
3950,53.63570914326855,0.6704569113605174,113.20700000000002,112.7826,0.1624131265819198
3949,62.46478873239439,0.8061951987619125,113.42999999999999,112.9632,0.16438635067138427
3948,64.36865021770679,0.762956589760023,113.6,113.0864,0.17307146878423574
3947,58.41269841269841,0.6940607383794912,113.65500000000002,113.189,0.16272544907173653
3946,55.5893536121673,0.5843097352935587,113.633,113.2386,0.16124830458766864
3945,59.844357976653704,0.5219770720747476,113.627,113.28659999999999,0.1617122262849783
3944,62.31766612641819,0.43049732656626816,113.61000000000001,113.33040000000001,0.1621885053208249
3943,59.775086505190345,0.41933231425545614,113.6895,113.36540000000001,0.1599767782016726
3942,66.35311143270624,0.6227861386358171,114.01399999999998,113.4428,0.16139776481365167
3941,68.60229574611752,0.8548620849322646,114.31300000000002,113.5214,0.1578722637010331
3940,67.64091858037582,1.1513903951652935,114.6875,113.62320000000001,0.16195038821234042
3939,57.24932249322495,1.2381702348616557,115.01299999999999,113.7474,0.1700825850513044
3938,61.45552560646904,1.3454972290982852,115.42050000000002,113.8752,0.16466328911920697
3937,61.32521974306968,1.4541380681258573,115.773,114.0764,0.1596483319693701
3936,58.553905745642375,1.394251112171645,116.022,114.23299999999999,0.1700635287423777
3935,58.36575875486382,1.439134538564545,116.33800000000001,114.40060000000001,0.17294823856375846
3934,58.67014341590613,1.3238821286038274,116.47,114.4976,0.17337793579992572
3933,58.67014341590613,1.1921728942630523,116.522,114.5952,0.16985665477322567
3932,61.2162162162162,1.0801822075942198,116.60650000000001,114.6936,0.168571542848204
3931,55.89182227945911,0.8915834393198452,116.60799999999999,114.766,0.17166136947360736
3930,52.51058681185722,0.6171931400812838,116.582,114.76259999999998,0.1753464596322485
3929,50.84533500313086,0.41592218609004306,116.498,114.75219999999999,0.1693553102655713
3928,45.48611111111112,0.34522930548617126,116.5595,114.792,0.16435495397919292
3927,44.36569808646348,0.3425470850075243,116.673,114.8682,0.1649455364836799
3926,34.05797101449271,0.23682686001704667,116.75399999999999,114.93540000000002,0.16880677657711868
3925,48.90109890109888,0.3443471753661811,116.93700000000001,115.0124,0.18335836575718512
3924,44.329896907216465,0.3720129816896929,117.10999999999999,115.064,0.1840871685762023
3923,40.614334470989746,0.3415857589324389,117.21199999999999,115.083,0.18427369623608875
3922,43.749999999999986,0.26918168686982824,117.15,115.05820000000001,0.16417978046825996
3921,47.31404958677686,0.3904698732952028,117.15149999999998,115.1388,0.17643847387507147
3920,57.749469214437426,0.583952413961299,117.1395,115.2746,0.17435691125582828
3919,59.130434782608745,0.7288865707343177,117.2105,115.42560000000002,0.1665575866073917
3918,56.01659751037343,0.7766966756620803,117.21199999999999,115.57620000000001,0.16705312761625848
3917,56.21096460791121,0.7207450863529203,117.13550000000001,115.6662,0.16922071542024378
3916,50.53025577043044,0.4229967461665183,116.9855,115.6758,0.18705043707789307
3915,57.135135135135144,0.4026754340983416,116.90449999999998,115.73880000000001,0.20262842053241564
3914,51.701427003293105,0.3127635749668798,116.86399999999999,115.7892,0.19804711878717524
3913,50.16987542468856,0.25072136539131407,116.8475,115.8648,0.19788439966840843
3912,57.75041969781761,0.31572280956554266,116.901,116.01320000000001,0.20287197620279407
3911,54.844497607655526,0.46436242754177215,117.07350000000001,116.15679999999999,0.20233696057944067
3910,56.396063960639616,0.5595716732206739,117.309,116.29539999999999,0.19582977388300757
3909,58.148383005707025,0.6190139976332603,117.526,116.4454,0.19611847147421607
3908,63.68009621166568,0.7718076820290634,117.7565,116.6432,0.19727171359395015
3907,59.24426450742239,0.9194174611764367,117.97449999999999,116.81819999999999,0.196805035822427
3906,52.820874471086036,0.9727366048254993,118.22250000000001,116.971,0.19313671376251648
3905,59.42995755003034,1.1876990495098028,118.465,117.1698,0.19093145015395974
3904,67.69480519480527,1.5587642235558121,118.876,117.3828,0.2011734779479762
3903,57.57017947537966,1.4879034428390696,119.10150000000002,117.4842,0.2406828769740261
3902,58.98161244695897,1.2112130483420316,119.227,117.54620000000001,0.2534722416636455
3901,62.00873362445416,1.3332224196239366,119.46000000000001,117.68560000000001,0.2772246300472573
3900,67.00379266750947,1.5492329251054997,119.7135,117.87719999999999,0.27864946037642374
3899,65.19039735099338,1.6545490427892844,119.93800000000002,118.02879999999999,0.27963058285847475
3898,66.64022213407378,1.918434331085237,120.324,118.26580000000001,0.2851288787072202
3897,69.52898550724638,2.3952853765469087,120.94599999999998,118.5826,0.2950767152046883
3896,67.40428521250439,2.656233798187287,121.6685,118.89,0.27605519843384835
3895,68.50961538461539,2.8910368772709205,122.29249999999999,119.205,0.26801849024215163
3894,67.56278740714541,3.0875231998889063,122.9885,119.5406,0.2638972101440018
3893,70.38113695090442,3.4575620771549893,123.8345,119.92280000000001,0.27110090575142515
3892,71.91825972313777,3.71046932199701,124.609,120.25119999999998,0.2712549164283143
3891,70.98092643051771,3.9724283392151563,125.3865,120.5862,0.27109692856450235
3890,67.69977595220315,4.122026676474775,126.16749999999999,120.8874,0.2708317225520733
3889,82.25674570727723,4.351005126732602,127.05350000000001,121.2616,0.2709950709249187
3888,92.14128035320094,4.540649153268134,127.90599999999999,121.6374,0.2704379923665703
3887,91.5879017013233,4.871217559775829,128.882,122.0618,0.2749816615200247
3886,91.25307125307131,5.145694601230247,129.935,122.5362,0.27073626056447864
3885,81.55467720685115,5.062784082697647,130.7225,122.9236,0.2865750957737784
3884,83.58733880422042,5.365315339315117,131.64100000000002,123.45120000000001,0.30403404549964574
3883,83.71461806901904,5.849118285789615,132.96800000000002,124.0626,0.2690933479086334
3882,82.31033168128101,6.041053719229325,134.34750000000003,124.6426,0.2546854928717395
3881,83.68495077355841,6.359509643215063,135.65449999999998,125.3042,0.23767964206079215
