Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2022-04-08,154.4604949951172,154.4604949951172,157.36849975585938,154.2310028076172,156.75,46002000,44.60427795091926,1.9206952462788252,160.67954940795897,154.6171499633789,0.06140539246021892,7.117362031466977
2022-04-11,151.1219940185547,151.1219940185547,154.13650512695312,150.5345001220703,152.71299743652344,52112000,41.128908251140565,1.0092045482828098,161.14299926757812,154.76002990722657,0.06534227263271108,6.04845378637125
2022-04-12,150.78750610351562,150.78750610351562,155.0989990234375,150.38299560546875,153.6925048828125,55178000,40.78602248392226,0.2568899563650575,161.3140495300293,154.78430999755858,0.023214266669745243,5.67520571021091
2022-04-13,155.54100036621094,155.54100036621094,156.02499389648438,149.60000610351562,150.01849365234375,53390000,47.48629084376116,0.043738294691650026,161.43589935302734,154.8712600708008,0.01591726145485506,5.513512287419707
2022-04-14,151.7064971923828,151.7064971923828,155.89700317382812,151.4720001220703,155.38999938964844,51598000,43.23621712562197,-0.4296456056107445,161.15927429199218,154.8931399536133,-0.03518529929940517,5.862882340996717
2022-04-18,152.78500366210938,152.78500366210938,154.0395050048828,150.25050354003906,151.52349853515625,46514000,44.73445579600268,-0.7095994774294354,160.7359992980957,155.17192993164062,-0.052499060108842865,6.154293533104847
2022-04-19,158.11549377441406,158.11549377441406,158.6490020751953,151.55050659179688,152.0294952392578,54926000,51.54218909965382,-0.4956256702952828,160.56719894409179,155.18144989013672,-0.020905168768726612,6.17873110950783
2022-04-20,153.9980010986328,153.9980010986328,157.6024932861328,153.60350036621094,157.6024932861328,59630000,46.75153980745601,-0.6507951725140515,160.02264862060548,155.1026998901367,-0.0660505307802971,6.257220140303616
2022-04-21,148.29600524902344,148.29600524902344,156.73800659179688,147.58949279785156,154.71400451660156,63970000,41.06000654895814,-1.2198103184091167,159.26704864501954,154.8403500366211,-0.09248016664694825,6.722069605751511
2022-04-22,144.35000610351562,144.35000610351562,149.61500549316406,143.69749450683594,148.25,73078000,37.64453934800259,-1.966499491975327,158.30207366943358,154.50356018066407,-0.11793191454604757,7.409904008632824
