Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AAPL,,AAPL,AAPL,AAPL,AAPL,,,,,,
Date,,,,,,,,,,,,
2018-01-02,40.26707077026367,43.06499862670898,43.07500076293945,42.314998626708984,42.540000915527344,102223600,,,,,,
2018-01-03,40.260066986083984,43.057498931884766,43.63750076293945,42.9900016784668,43.13249969482422,118071600,,,,,,
2018-01-04,40.44707107543945,43.25749969482422,43.36750030517578,43.02000045776367,43.1349983215332,89738400,,,,,,
2018-01-05,40.907562255859375,43.75,43.842498779296875,43.26250076293945,43.36000061035156,94640000,,,,,,
2018-01-08,40.75563430786133,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,82271200,,,,,,
2018-01-09,40.7509651184082,43.58250045776367,43.76499938964844,43.352500915527344,43.63750076293945,86336000,,,,,,
2018-01-10,40.741615295410156,43.5724983215332,43.57500076293945,43.25,43.290000915527344,95839600,,,,,,
2018-01-11,40.9730224609375,43.81999969482422,43.872501373291016,43.622501373291016,43.647499084472656,74670800,,,,,,
2018-01-12,41.396121978759766,44.272499084472656,44.34000015258789,43.912498474121094,44.04499816894531,101672400,,,,,,
2018-01-16,41.18574142456055,44.04750061035156,44.84749984741211,44.03499984741211,44.474998474121094,118263600,,,,,,
2018-01-17,41.865989685058594,44.775001525878906,44.8125,43.76750183105469,44.037498474121094,137547200,,,,,,
2018-01-18,41.90337371826172,44.81499862670898,45.025001525878906,44.5625,44.842498779296875,124773600,84.31752110420399,,,,,
2018-01-19,41.71637725830078,44.6150016784668,44.89500045776367,44.352500915527344,44.65250015258789,129700400,75.89633830615611,,,,,
2018-01-22,41.37508773803711,44.25,44.44499969482422,44.150001525878906,44.32500076293945,108434400,63.44277550650531,,,,,
2018-01-23,41.384429931640625,44.2599983215332,44.86000061035156,44.20500183105469,44.32500076293945,130756400,63.61887811936369,,,,,
2018-01-24,40.725242614746094,43.55500030517578,44.32500076293945,43.29999923706055,44.3125,204420400,46.580099068368575,,,,,
2018-01-25,39.99824905395508,42.77750015258789,43.73749923706055,42.63249969482422,43.627498626708984,166116000,35.33909392598869,,,,,
2018-01-26,40.09175491333008,42.87749862670898,43.0,42.51499938964844,43.0,156572000,37.43053090314933,,,,,
2018-01-29,39.261924743652344,41.9900016784668,42.540000915527344,41.76750183105469,42.540000915527344,202561600,28.59160162759666,,,,,
2018-01-30,39.03050231933594,41.74250030517578,41.842498779296875,41.17499923706055,41.38249969482422,184192800,26.69816606431087,,43.583499908447266,,,0.8399605599667227
2018-01-31,39.13802719116211,41.85749816894531,42.11000061035156,41.625,41.717498779296875,129915600,29.049238187221945,,43.523124885559085,,-0.028039022321360796,0.9188802299113608
2018-02-01,39.2198371887207,41.94499969482422,42.154998779296875,41.689998626708984,41.79249954223633,188923200,30.8662255916951,,43.46749992370606,,-0.025837525742507195,0.9801789719173731
2018-02-02,37.518089294433594,40.125,41.70000076293945,40.025001525878906,41.5,346375200,19.61460971810338,,43.310874938964844,,-0.07241518157368265,1.2331355722140094
2018-02-05,36.58071517944336,39.122501373291016,40.970001220703125,39.0,39.775001525878906,290954000,16.127302176130172,,43.07950000762939,,-0.10577139718191964,1.5418853561575443
2018-02-06,38.1094970703125,40.75749969482422,40.93000030517578,38.5,38.70750045776367,272975200,36.08574019706316,,42.93799991607666,,-0.06492691097181724,1.6206556985411382
2018-02-07,37.29368209838867,39.8849983215332,40.849998474121094,39.76750183105469,40.772499084472656,206434400,31.74455184763096,-0.8751670822429958,42.75312480926514,,-0.0848391463866045,1.7490724557942154
2018-02-08,36.26748275756836,38.78749847412109,40.25,38.75749969482422,40.0724983215332,217562000,27.296207890652383,-1.0216304497504467,42.51387481689453,,-0.1098169724421656,1.9471415318647174
2018-02-09,36.71109390258789,39.102500915527344,39.47249984741211,37.560001373291016,39.26750183105469,282690400,30.314529623354588,-1.099610039226718,42.27799987792969,,-0.10765629420700518,2.062887765381925
2018-02-12,38.18977355957031,40.6775016784668,40.97249984741211,39.377498626708984,39.625,243278000,43.0461357633885,-1.0225329041462743,42.098250007629396,,-0.08120159196675447,2.0364052409604203
2018-02-13,38.57234573364258,41.084999084472656,41.1875,40.412498474121094,40.48749923706055,130196800,45.804991620101724,-0.9179851231437937,41.95012493133545,,-0.06725697224197758,1.9944694395322526
2018-02-14,39.28351974487305,41.84249877929688,41.8849983215332,40.720001220703125,40.7599983215332,162579600,50.595832001856856,-0.7651857735046548,41.80349979400635,,-0.06549419646333465,1.8803965924856545
2018-02-15,40.60260009765625,43.247501373291016,43.272499084472656,42.25,42.4474983215332,204588800,58.01022074145331,-0.5246711385285323,41.72512493133545,,-0.034977067978392395,1.7781583985335896
2018-02-16,40.47114181518555,43.10749816894531,43.70500183105469,42.942501068115234,43.09000015258789,160704400,57.0907809825495,-0.341422934964811,41.649749755859375,,-0.033789161779838595,1.678361330021572
2018-02-20,40.33501052856445,42.962501525878906,43.564998626708984,42.85499954223633,43.01250076293945,135722000,56.09908356190295,-0.2055282292268501,41.58537483215332,,-0.029096010714600995,1.596050579425692
2018-02-21,40.15194320678711,42.76750183105469,43.529998779296875,42.752498626708984,43.20750045776367,149886400,54.72238492108787,-0.1122713473471677,41.5107500076294,,-0.033721114936246854,1.4961812395931795
2018-02-22,40.487579345703125,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600,56.81477603364804,-0.009409020746687702,41.4892499923706,,-0.009872581842794381,1.468085155966752
2018-02-23,41.19171905517578,43.875,43.912498474121094,43.3849983215332,43.41749954223633,135249600,60.897380450845965,0.13111740631348567,41.54412498474121,,0.025656007094788436,1.5376365289159788
2018-02-26,42.00615310668945,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800,65.0169585930726,0.30892454694372873,41.637375068664554,,0.0434960466025196,1.6733201106957063
2018-02-27,41.870033264160156,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400,63.80692034825717,0.4331446400153993,41.76774997711182,,0.062098072510496705,1.7990939899539067
2018-02-28,41.80664825439453,44.52999877929688,45.154998779296875,44.51250076293945,44.814998626708984,151128400,63.217082211198985,0.5201472529140361,41.90712490081787,,0.06677842615420593,1.902061458151954
2018-03-01,41.07435607910156,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000,56.695114242762926,0.5201619643532354,42.001749992370605,,0.04521297052719597,1.9460292322248274
2018-03-02,41.358360290527344,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000,58.48398286375256,0.53837690676189,42.10712509155273,,0.05024441528134349,1.9991294069906285
2018-03-05,41.50152587890625,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600,59.394634240539816,0.5586777780091623,42.31112518310547,,0.10168228862441597,1.9943841619131346
2018-03-06,41.46632385253906,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000,59.051597767739494,0.565224685114714,42.563375091552736,,0.12895387543879133,1.885959188526998
2018-03-07,41.081398010253906,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000,55.29180054333892,0.531206180801405,42.713375091552734,,0.07360608532080715,1.8537976210248097
2018-03-08,41.529693603515625,44.23500061035156,44.279998779296875,43.76750183105469,43.869998931884766,95096400,58.59800167637918,0.536591115916508,42.93087520599365,,0.10906361970359835,1.7571545455989945
2018-03-09,42.24321746826172,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800,63.255546003390556,0.5953217304347831,43.24125022888184,,0.16003869035032792,1.5188401523976605
2018-03-12,42.6515998840332,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400,65.63826822499439,0.6692524156853139,43.557625198364256,,0.16181827866503107,1.2458383639680235
2018-03-13,42.24087142944336,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000,61.33070476064149,0.6846482241786376,43.77337512969971,,0.10607826067629889,1.0839242976676453
2018-03-14,41.88176727294922,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600,57.76166030441289,0.6583954121668683,43.949625205993655,43.080149993896484,0.08579777545160305,0.8936689727676599
2018-03-15,41.93105697631836,44.66249847412109,45.060001373291016,44.51750183105469,44.625,90975200,58.121870910050575,0.6345117518638546,44.09062519073486,43.112099990844726,0.06739558528037781,0.755500079391503
2018-03-16,41.78318405151367,44.505001068115234,44.779998779296875,44.404998779296875,44.662498474121094,157618800,56.563389800359595,0.5960046836047468,44.153500175476076,43.141050033569336,0.029076817270207167,0.7336502591167804
2018-03-19,41.1447639465332,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200,50.29305975537337,0.5047982133751248,44.18937530517578,43.15240005493164,0.01664449630507736,0.6964066612597218
2018-03-20,41.13068771362305,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600,50.16096971918473,0.42639093395403904,44.231750297546384,43.15360008239746,0.019726501421282627,0.6414397879356066
2018-03-21,40.19889450073242,42.817501068115234,43.772499084472656,42.814998626708984,43.7599983215332,148219600,42.253056780913965,0.28092775981860996,44.23425025939942,43.13820007324219,0.0011690941701028024,0.6355025920079909
2018-03-22,39.63088607788086,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200,38.29032987315563,0.11549735779828296,44.18862533569336,43.11080009460449,-0.021159384907155743,0.7429955895165236
2018-03-23,38.71316909790039,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200,32.91849353300691,-0.09340684625172457,44.05662536621094,43.06405014038086,-0.06017092625979348,0.9938194478314909
